name,line
[Action: Itadori goes into the crematorium to tend to Wasuke’s ashes.],
Wasuke,"(Flashback) You’re a strong kid, so try to help others."
Itadori,"Mmm…

If all the parts of Sukuna were gone… would it really help?

Would there be fewer people getting harmed by curses?"
Gojou,"Yes, of course."
[Action: Itadori finishes gathering Wasuke’s bones.],
Itadori,"Hmm…

So have you got… that finger?"
[Action: Gojou gives Itadori Sukuna’s finger.],
Itadori,"Looking at it again here in broad daylight, it’s pretty disgusting."
[Action: Gojou backs away from Itadori.],
Itadori,Ahh~… Mmm! Mm!
[Action: Itadori swallows Sukuna’s finger.],
Gojou,"(Thoughts) Okay, that’s the second one. One tenth of the whole. I wonder what’s going to happen."
[Action: Sukuna’s marks appear on Itadori’s body.],
Itadori,Ngh!
Sukuna,Heh… Hehehehe…
Itadori,Ngh… Ugh… Ugh… Guh…
[Action: Itadori struggles to walk. He leans against the wall.],
Itadori,Hahahahaha…
[Action: Sukuna’s markings disappear from Itadori’s body.],
Itadori,"Blegh! So gross! I mean, so gross it’s funny!"
Gojou,"(Thoughts) Hehe…There. It’s not just a physical tolerance that he has. He can fight off Sukuna’s attempts to take over.

(Thoughts) We haven’t seen someone with talent like this in a thousand years."
Itadori,What’s wrong?
Gojou,"Oh, nothing at all. I take it this means you’ve made up your mind? Chosen your fate?"
Itadori,"Not at all. I still don’t understand why I have to be executed. But I know… I can’t just do nothing.

Grandpa, that last request of yours is gonna be a pain in the ass.

I’ll eat every part of Sukuna. After that, I don’t care.

As far as how I’m going to die, I’ve already decided."
Gojou,"My guy! I love finding guys like you!

A fun time in hell awaits. Make sure you’re packed by the end of the day."
Itadori,Am I going somewhere?
[Action: Gojou opens the door. Fushiguro stands outside.],
Fushiguro,Tokyo.
Itadori,"Fushiguro! Looking good, brother!"
Fushiguro,"You think this is looking good? Anyway, here’s the deal. You’re going to the school for jujutsu sorcerers that I attend."
Itadori,Huh?
Gojou,"Tokyo Jujutsu High School.

By the way, you’ll be one of only three first-years there."
Itadori,Only three?
"[Scene: Sometime later, in the cemetery. Itadori kneels by Wasuke’s grave.]",
Itadori,"Okay, I’m heading out. Goodbye, Grandpa."
,
[Scene: On a forested path. Itadori and Gojou head to Tokyo Jujutsu High School.],
Itadori,This is really deep in the mountains. Are we still even in Tokyo?
Gojou,This is what the outskirts of Tokyo looks like.
Itadori,Where’s Fushiguro?
Gojou,"He’s being treated by a sorcerer, and at the moment, he’s fast asleep."
[Action: Itadori and Gojou arrive at the school.],
Gojou,"Tokyo Jujutsu High School. It’s one of only two jujutsu educational facilities.

As a sort of cover, it’s known as a private religious school. Many jujutsu sorcerers continue to use it as a base after graduation, so it’s a pillar of the jujutsu community, not just in education, but for support and mediation in missions.

Anyway, you’re about to have an interview with the principal."
Itadori,The principal?
Gojou,"Screw this up and he could turn you down for admission, just like that."
Itadori,Huh?! And what happens then? Immediate execution?!
[Action: Sukuna’s mouth appears on Itadori’s face.],
Sukuna,"What’s this? So you’re not the boss?

Any hierarchy other than strength is worthless!"
[Action: Itadori slaps his hand over Sukuna’s mouth.],
Itadori,"Ngh!

I’m sorry about that. Sometimes he just does that."
Sukuna,What an amusing body you have now.
[Action: Sukuna’s mouth appears on Itadori’s hand.],
Sukuna,"I do owe you a big favor, you know. "
Itadori,Ugh! Not again!
Sukuna,"Once I make this punk’s body my own, you’ll be the first one I kill."
Gojou,It’s my honor to be targeted by Sukuna himself.
[Action: Itadori slaps his hand over Sukuna’s mouth again.],
Itadori,This guy is really that famous?
Gojou,"Ryoumen Sukuna is an imaginary fierce god with four arms and two faces.

But he once existed as an actual human being, although it was over a thousand years ago.

In the golden age of jujutsu, sorcerers gathered all their might to challenge him, and failed. Crowned with the title of Sukuna, we couldn’t even destroy his grave wax as he traversed the ages after death as a cursed object. Without a doubt, he is the king of curses."
Itadori,"Who’s stronger, him or you?"
Gojou,"Well if Sukuna regained all of his power, he might cause me a little trouble."
Itadori,But would you lose?
Gojou,I would win.
[Action: Itadori and Gojou head into Yaga’s office. Yaga makes a bunch of puppets.],
Yaga,"You’re late, Satoru."
Itadori,Ugh… Ngh…
Yaga,Eight minutes late.
Itadori,Ngh…
Yaga,"As usual, not quite enough to chastise you for. I told you fix that habit."
Itadori,(Thoughts) That old dude’s making cute things?!
Gojou,"If it’s not enough to chastise me for, then don’t chastise. Besides, you’re just sitting around making dolls anyway, so what's eight minutes?

Principal Masamichi Yaga."
Yaga,This is the boy?
[Action: Itadori bows.],
Itadori,Yuuji Itadori! I’m into girls like Jennifer Lawrence! This is an honor.
Yaga,What are you here for?
Itadori,"Ah…

An interview?"
Yaga,But why Jujutsu High?
Itadori,To learn jujutsu?
Yaga,I mean beyond that. What do you hope to find once you’ve studied curses… and learn the art of exorcizing them?
Itadori,"Well, I suppose… I’m going to collect all the fingers of Sukuna. Can’t just leave ‘em all out there."
Yaga,Why not?
Itadori,Hm?
Yaga,"People you’ll never know die every day due to crime, accidents, and diseases. It’s just the natural course of life."
Gojou,Here he goes again…
Yaga,But you’re telling me you can’t overlook it when that death is caused by a curse?
Itadori,It was someone’s dying request of me. And I don’t care about the details. I just want to save who I can.
Yaga,"Hmph… Dying wish?

You’re saying you’ll fight curses just because someone else told you to do that?

Insufficient!"
Itadori,Ah…
[Action: Yaga brings a puppet to life.],
Puppet,Grrr…
Itadori,That’s not a doll… It’s alive!
Yaga,"In a way.

They’re corpses, dolls that I’ve infused with my curse. "
Itadori,Ah…!
[Action: A cursed puppet flies at Itadori.],
Puppet,Grr…
Itadori,Guh… Ngh…!
Puppet,Grr…
[Action: Itadori uses his backpack to block the puppet’s punch.],
Itadori,Ah! Ugh!
[Action: The puppet punches Itadori back into a pillar.],
Itadori,"Gah! Ngh…

That’s one hell of a doll…"
Puppet,Hahaha!
Yaga,"A person’s true nature reveals itself during a crisis.

I’ll keep attacking you until I get an acceptable answer."
Itadori,"Ugh… Look, man, it wasn’t just someone else! It was my grandfather’s dying request!

Ugh!"
[Action: Itadori runs forward and punches the puppet in the face. It bounces off the walls.],
Itadori,"Ah… Ngh…

What the… Where is it?"
[Action: The puppet bounces off the wall and hits Itadori.],
Itadori,"Huh?

Gah!

Ngh! Ah… Ugh… Ugh… Ugh! Ngh… Ughh…"
Yaga,Family's still just “someone else”.
Itadori,Ngh…
"[Action: The doll does a dance, taunting Itadori.]",
Itadori,"Grrr…

(Thoughts) Oh, right, it’s a doll, so it doesn’t get hurt or scared."
Yaga,"A jujutsu sorcerer constantly faces death, and not just their own death. Sometimes you must ignore the victims, and rend the flesh from those the curse has murdered.

It’s an unpleasant job. You have to be highly motivated and perhaps a little crazy to handle it.

You’d do this because someone else told you to? Don’t make me laugh!

It’d be more believable if you said you were doing it to postpone your execution."
Itadori,"Oh, screw you! I --"
Yaga,"And tell me this! Are you going to blame your poor grandfather when you get killed by a curse, too?"
Itadori,"Ngh…

Damn, old man. You say some pretty harsh things."
Yaga,Teaching is making people realize truths.
Itadori,That’s right… I guess…
[Action: The puppet punches Itadori in the face.],
Itadori,"Ugh!

Guhhh…"
Yaga,"It’s not easy to imagine how you’ll feel on the verge of death.

However, I can say one thing for certain. At the rate you’re going, you might end up cursing your beloved grandfather for his dying wish. Jujutsu sorcerers never die without regret, so I’ll ask you just once more. Why have you come here… to Jujutsu High?!"
Itadori,"(Thoughts) As a kid, I was always better than most in sports and in fights. But never once did I think, “This is something only I can do.”

(Thoughts) Never!"
[Action: The puppet prepares to punch Itadori. Itadori dodges and locks the puppet in a headlock.],
Itadori,"Ngh… Gahh!

Consuming Sukuna is something only I can do!

So even if I could escape my death sentence and run away from this responsibility… then someday I’d be eating food, taking a bath, or reading manga… and the moment I stopped to think, I’d go… “Oh, I bet that right now somewhere out there someone is dying because of Sukuna. But that doesn’t concern me. It’s certainly not my fault.” You expect me to tell myself that?

Well, I refuse to do that!

I don’t know how I’ll feel when I’m dying, but… I won’t regret the way I lived!"
Yaga,"Satoru, show him to his dorm room. Be sure to explain the security arrangements to him as well."
Itadori,Hm?
Yaga,You’re admitted. Welcome to Jujutsu High.
Itadori,"Hmm!

Guh…"
"[Action: Itadori lets go of the puppet slightly, and it punches him in the face again.]",
Itadori,"Gahh!

Guh… Guhh…"
Yaga,"Uhh, sorry. I forgot to release the curse."
,
"[Scene: Sometime later, at the dorms. Itadori looks at his dorm room.]",
Itadori,Woah! This place is huge!
Gojou,All the second- and third-years are out at the moment.
Itadori,Hello!
Gojou,"But you’ll meet them all soon enough. There aren’t many of them. 

You know, there’s no real reason for you to go fight at all.

Fushiguro and I could retrieve Sukuna’s fingers while you just stay here and chill out."
Itadori,"Yeah, nice try, guy.

I said I’d do it, and I will."
[Action: Itadori imagines himself laying in bed reading manga and a beaten up Fushiguro walks into his room.],
Itadori,"(Imagination) Hey, dude!"
Fushiguro,(Imagination) Ugh…
Itadori,"So, I gotta say, hanging out until Fushiguro comes back all beat up just to bring me a finger? That’d be funny."
Gojou,Yeah! But you wouldn’t have refused to fight. I already knew that.
Itadori,Huh?! That was a test?
[Action: Gojou holds his finger to Itadori’s face.],
Itadori,Mm?
Gojou,"If the fingers were that easy to find, don’t you think we’d have collected them all already?

Some have a presence that’s overwhelming, some keep very quiet, and some have already been absorbed by a cursed spirit. These are the challenges we’ve dealt with… when it comes to searching for them. But, at last we have you.

The Sukuna within you will try to regain his power, and that will lead us to the fingers. You’re both vessel and locator, our very own radar. So you see, we won’t get very far without you. "
Itadori,Are you sure he’s going to be that cooperative?
[Action: Itadori and Gojou come out of Itadori’s dorm room.],
Gojou,"Oh, I think we can come to a win-win agreement there."
[Action: Fushiguro comes out of his dorm room.],
Fushiguro,You’re next door?
Itadori,"Huh?

Hey! Fushiguro! Wow, you look all better now!"
Fushiguro,"There’s lots of other empty rooms, you know?"
Gojou,"Sure, but isn’t it better to have some company? I thought it’d be good for --"
Fushiguro,Classes and the missions are enough. This is not welcome.
[Action: Itadori looks inside Fushiguro’s room.],
Itadori,"Woah, it’s so organized in here."
Fushiguro,Back off. I just told you you’re not welcome!
[Action: Fushiguro slams his door on Itadori.],
Itadori,Erk!
Gojou,"Hah! Friends already. And together, we’re heading out tomorrow!

We’re gonna go pick up the third and final first-year."
,
[Scene: At Morioka Station. A train stops.],
Announcer,The train bound for Tokyo is now arriving. Please stand behind the yellow line.
[Action: Kugisaki stretches on the train.],
Kugisaki,"Mmm…

Four hours and I’m still only in Morioka. But at least I can finally kiss that damn countryside goodbye!

And I’ll be in Tokyo by this afternoon. What should I do if I get scouted?

Like, by Stardust?"
Yaga,"Satoru, show him to his dorm room. Be sure to explain the security arrangements to him as well."
Itadori,Hm?
Yaga,You’re admitted. Welcome to Jujutsu High.
Itadori,Hmm!
,
[Scene: In the Jujutsu Tech dorm rooms. Itadori and Gojou find Fushiguro.],
Itadori,"Hey! Fushiguro! Wow, you look all better now!"
Fushiguro,"There’s lots of other empty rooms, you know?"
Gojou,"Sure, but isn’t it better to have some company? I thought it’d be good for --"
Fushiguro,Classes and the missions are enough.
Gojou,Hmm…
[Action: Itadori looks inside Fushiguro’s room.],
Fushiguro,This is not welcome.
Itadori,"Woah, it’s so organized in here."
Fushiguro,Back off. I just told you you’re not welcome!
[Action: Fushiguro slams his door on Itadori.],
